LS01776	2	2022	1186	155	25	85.46038262	43.29228576	49.34227482	89.02939755	85.48119191	64.20680028	0.03188441305	0.03684027179	0.07079335683	0.08715773851	0.07884833325	0.07093957618	0.1461347869	0.1808640311	0.2182392025	0.2731655039	6	1.722422313	11.15384615
LS00042	1	2021	1042	159	25	88.95163028	77.40603567	12.97963239	64.70557615	72.56026041	49.82931886	0.01782895058	0.02031534608	0.04950323503	0.06081024621	0.03148653095	0.02472067366	0.09527326294	0.1679085767	0.3332965595	0.448323331	3	1.877007514	18.71875
LS01498	2	2021	2173	168	25	89.07036143	62.46014605	29.87549949	77.76646915	80.90285895	60.4985796	0.02128391729	0.02459111133	0.05102701509	0.06257065293	0.04181407275	0.0364020195	0.09625963311	0.1485816041	0.2501309218	0.3302882695	5	1.757469036	29.77142857
LS01420	2	2021	2095	168	25	98.90402718	67.80842556	31.44017741	82.6773152	84.95144908	62.31987287	0.02099578088	0.02462770434	0.05272641453	0.06524057318	0.04389914785	0.0379532121	0.1038981326	0.1530081999	0.2286099482	0.2966843119	7	3.105707826	39.09375
LS00213	1	2021	1213	159	25	91.76488068	78.2048697	14.77690689	90.99049429	98.54681897	66.15241959	0.02480088276	0.02849693768	0.06178916852	0.07613171863	0.04748096192	0.03892937003	0.1125594494	0.1772021594	0.3008613424	0.3909103062	1	1.376779242	10.21875
LS00317	1	2021	2052	159	25	93.25559947	85.1434619	8.698820888	78.66889783	86.84182663	54.76726641	0.01840497828	0.0215921269	0.05708466422	0.0712778954	0.0376534645	0.0286694004	0.1077587226	0.1795984546	0.3267560145	0.4245400566	6	1.118260466	10.75
LS01300	2	2021	1240	168	25	95.68498417	71.30946666	25.47475732	78.32750182	83.06589645	61.67308793	0.02331506916	0.02664577087	0.05448252788	0.06714331738	0.04370801661	0.03839494954	0.1007934219	0.157490907	0.2633738734	0.3382099366	6	1.097748201	12.28125
LS01319	2	2021	1259	168	25	98.24023802	59.31089054	39.62668278	81.06318823	82.29334334	62.6564686	0.022335815	0.02593351658	0.05029362484	0.06213597135	0.04546765123	0.04160574078	0.09884794213	0.1445867756	0.218739757	0.2849397429	7	1.512439268	30.24242424
LS00313	1	2021	2048	159	25	97.07219713	87.72910411	9.624890847	68.79529407	78.90207062	51.29733268	0.01628141937	0.01859766975	0.05217391413	0.06514039236	0.03008436702	0.02216710252	0.09769148811	0.1771042901	0.3718596781	0.4964729215	4	1.025540956	4.625
LS01521	2	2021	2196	168	25	96.7531218	64.65890525	33.17124652	94.94273576	96.72817921	71.71203134	0.02420960838	0.02809256463	0.05645964717	0.06967196752	0.04886017752	0.04368913972	0.1084644673	0.1600675577	0.2433898192	0.3157554798	6	2.451709845	40
